,Player,My C Won,Hands,VPIP,BB/100,Total AF,Total AFq
21054,nmku,-1.6,9,77.78,-888.89,0.6,33.33
21055,NMPotratz,-2.23,7,71.43,-1592.86,0.0,0.0
21056,nn-clo,-22.51,1457,54.49,-77.25,2.62,55.72
21057,Nnagornov,-1.08,14,71.43,-385.71,3.0,50.0
21058,nnamesn,-2.7,1056,18.39,-12.78,1.27,39.79
21059,nnnzzz,2.06,47,19.15,219.15,2.0,46.15
21060,NNumz,-4.48,164,41.98,-136.59,3.5,60.22
21061,NO-N'OS222,-0.58,3,66.67,-966.67,0.67,33.33
21062,no.1raggy,-4.7,567,29.43,-41.45,0.92,26.87
21063,No1Poustaras,0.24,12,25.0,100.0,,33.33
21064,No]I[bIk,7.38,4934,14.94,7.48,3.85,54.57
21065,Noah_FNE,0.38,18,88.89,105.56,0.33,12.5
21066,NoahR31,-1.01,33,33.33,-153.03,4.0,63.16
21067,noahra98,-0.08,42,38.1,-9.52,0.43,15.79
21068,NoAkes68,-0.95,188,32.09,-25.27,0.53,28.57
21069,nobo0810,-1.6,11,100.0,-727.27,0.29,15.38
21070,Nobody249,0.88,43,20.93,102.33,1.0,37.5
21071,Nobody4200,0.76,124,54.1,30.65,4.9,63.64
21072,nobody8902,1.41,110,26.36,64.09,16.0,53.33
21073,noborin,12.02,5749,38.81,10.45,2.21,47.3
21074,Nobre22,-0.36,94,20.21,-19.15,2.75,44.0
21075,nobrebeto69,-1.99,41,19.51,-242.68,1.8,50.0
21076,NOBRINDREAM,-0.14,42,57.14,-16.67,1.46,45.24
21077,nobuchiyo,-0.28,9,33.33,-155.56,0.0,0.0
21078,noc1vo,-3.17,111,20.72,-142.79,0.67,25.81
21079,NoccoDaddy,-0.8,11,63.64,-363.64,1.2,50.0
21080,Nochou,3.2,175,47.7,91.43,1.17,37.5
21081,Nocker16,1.11,41,55.0,135.37,1.9,55.88
21082,nodbamid,-0.06,54,26.42,-5.56,0.33,7.14
21083,Noddy13,-0.15,14,78.57,-53.57,0.29,15.38
21084,nodeil,0.09,14,14.29,32.14,,100.0
21085,Nodlles35,3.27,106,75.47,154.25,1.89,45.69
21086,Noe Nolasco,-5.82,94,57.45,-309.57,1.65,48.57
21087,Noe.30.90,-2.05,35,82.86,-292.86,0.33,15.15
21088,Noedel123,-1.44,1082,35.35,-6.65,1.9,41.3
21089,Noelfitz25,9.68,1475,47.38,32.81,1.24,33.22
21090,nofacelz,-0.03,2,0.0,-75.0,0.0,0.0
21091,noffencee,-3.33,5,80.0,-2920.0,0.5,25.0
21092,Nogbad101,-1.59,52,34.62,-152.88,1.5,39.13
21093,noguerol990,-0.8,8,37.5,-500.0,2.0,40.0
21094,NoHand27,5.17,448,24.49,57.7,4.29,61.86
21095,Nohchi_05,-2.33,103,78.64,-113.11,1.56,41.73
21096,noio666,0.31,24,25.0,64.58,1.5,50.0
21097,Noir_cu'C,2.04,540,15.67,18.89,2.19,50.75
21098,noisenhs,-5.74,61,63.93,-470.49,1.11,36.36
21099,noisesinthewind,-3.5,83,71.6,-210.84,3.38,66.67
21100,noixa1308,3.7,1584,19.66,11.68,1.51,35.89
21101,NojkaStula911,-3.86,38,84.21,-507.89,0.14,8.33
21102,nok(ONE)aut,-0.58,4,50.0,-725.0,,33.33
21103,nokero121,-0.26,182,12.15,-7.14,2.2,46.81
21104,Nolaskera,-1.69,6,50.0,-1408.33,1.5,50.0
21105,NoLe202,2.29,52,44.23,220.19,1.56,45.16
21106,Nolibear,2.27,41,68.29,276.83,1.54,44.44
21107,Nolido30,-1.05,19,57.89,-276.32,1.67,58.82
21108,nomad4721,-0.06,1,100.0,-300.0,0.0,0.0
21109,nomad666777,1.1,58,39.66,94.83,0.27,11.11
21110,nomadicturk,-1.85,5,60.0,-1850.0,3.0,50.0
21111,Nomber133122,-1.98,16,75.0,-618.75,1.22,44.0
21112,NoMfDents,-4.58,123,24.39,-186.18,3.0,47.73
21113,nomin1117,-2.0,21,47.62,-476.19,0.56,23.81
21114,nomisw77,-0.04,1,0.0,-200.0,0.0,0.0
21115,nomooa,-3.11,161,51.9,-96.58,2.59,54.29
21116,nomusor,-0.4,281,28.93,-7.12,0.98,31.75
21117,Noname0017,-1.59,7,42.86,-1135.71,,75.0
21118,noncomposment,-1.0,5,20.0,-1000.0,0.5,33.33
21119,nonfactor02,2.8,639,12.58,21.91,1.83,34.38
21120,Nono-011,-5.31,186,19.89,-142.74,3.5,51.85
21121,Nontrias18,-2.22,514,57.31,-21.6,1.53,46.07
21122,noob1107,-1.47,21,33.33,-350.0,0.75,35.29
21123,Noobforall,-1.42,3,33.33,-2366.67,,100.0
21124,noobmorsa32,1.15,99,37.76,58.08,2.13,52.46
21125,noobsibat,-1.9,66,42.42,-143.94,1.27,40.0
21126,noobsmoke24,-0.42,595,22.54,-3.53,1.3,32.0
21127,noollizk,-1.0,53,16.98,-94.34,4.0,53.33
21128,nooluvva,-0.66,106,23.58,-31.13,1.6,45.71
21129,noort.rd,0.33,390,9.25,4.23,3.5,41.18
21130,nooww,-0.1,2,50.0,-250.0,0.0,0.0
21131,nopa420,1.49,40,55.0,186.25,2.37,57.58
21132,NoPasaran1936,-0.01,1,0.0,-50.0,0.0,0.0
21133,Nopekiller,0.78,187,12.97,20.86,3.75,45.45
21134,nopo33,-3.78,736,19.7,-25.68,0.96,34.47
21135,Nor4k,1.68,131,40.46,64.12,2.46,46.38
21136,Nora-AWP,6.46,1396,20.04,23.14,1.93,41.99
21137,Noracz,-0.64,32,37.5,-100.0,8.0,72.73
21138,noraemon,21.96,3355,15.84,32.73,1.93,41.15
21139,noraic,3.58,2254,16.49,7.94,2.03,44.88
21140,norby1112,-2.0,18,33.33,-555.56,9.0,90.0
21141,norci19831229,0.15,12,66.67,62.5,1.5,46.15
21142,NordFreeze,0.7,16485,10.51,0.21,1.42,32.74
21143,Nordhus,-2.63,32,59.38,-410.94,0.56,23.81
21144,nordsoon,0.08,13,7.69,30.77,,100.0
21145,NoRebuke,-0.89,101,28.71,-44.06,1.7,40.48
21146,Norello1337,-8.27,239,28.57,-173.01,2.4,50.0
21147,Norfern,1.07,284,20.14,18.84,2.85,48.68
21148,norimaja,-2.3,47,68.09,-244.68,1.17,41.18
21149,Noris24,-0.41,170,37.06,-12.06,3.33,59.52
21150,NoRisk66,-1.66,13,16.67,-638.46,0.33,16.67
21151,normalcat,-0.75,8,62.5,-468.75,1.0,30.0
21152,Normalko11,-3.6,18,77.78,-1000.0,4.67,73.68
21153,NormieHunters,1.1,14,35.71,392.86,0.5,25.0
21154,norom74,-0.47,47,46.81,-50.0,0.4,13.79
21155,norpo130,-9.66,594,25.68,-81.31,1.59,48.46
21156,norswegolf,-0.85,61,23.33,-69.67,,66.67
21157,north132,-4.04,542,47.31,-37.27,1.65,37.46
21158,NorthStarFan,0.33,17,37.5,97.06,,80.0
21159,Nortoius,-0.05,4,75.0,-62.5,1.0,50.0
21160,NortonLSales,0.02,13,46.15,7.69,0.67,22.22
21161,nortr0ll,-2.27,32,40.63,-354.69,0.5,18.75
21162,NoSanctuaryWPD,-5.55,49,40.82,-566.33,0.4,16.67
21163,Nosbor977,3.47,1199,54.96,14.47,1.09,31.06
21164,Nosepicker7,-2.0,15,46.67,-666.67,,50.0
21165,noshirt3,-0.09,6,50.0,-75.0,0.0,0.0
21166,noskoff96,-7.32,56,37.5,-653.57,1.33,40.0
21167,noskoff_v_dele,-1.54,2,0.0,-3850.0,3.0,75.0
21168,Noskovi190,-9.73,316,55.56,-153.96,1.76,47.35
21169,Not_skill,-0.09,6,16.67,-75.0,0.0,0.0
21170,NotbadQQ,-2.06,21,65.0,-490.48,0.33,13.33
21171,NotBreaded,-0.71,20,40.0,-177.5,0.67,35.29
21172,notchback167,-0.16,41,50.0,-19.51,4.0,47.06
21173,NOTEIMPORTA2,-0.26,75,44.0,-17.33,1.27,40.0
21174,Nothing255,0.07,56,42.86,6.25,2.29,59.26
21175,Notifyy,1.76,19,31.58,463.16,1.5,42.86
21176,Notofhagus,-13.59,393,56.12,-172.9,1.23,37.3
21177,notooluckguy,-0.79,19,31.58,-207.89,2.0,46.15
21178,notopfer,-1.21,358,52.66,-16.9,0.57,24.91
21179,notoregano420,0.08,3,66.67,133.33,,50.0
21180,notorious546,-0.21,13,15.38,-80.77,,66.67
21181,notryanwilso,-0.06,4,25.0,-75.0,,50.0
21182,Nouakchott,-0.57,48,25.53,-59.37,13.0,68.42
21183,nounderwearday,-0.52,107,50.47,-24.3,2.06,46.05
21184,nounour28,1.5,214,48.83,35.05,1.72,45.26
21185,Novabank,-2.32,285,67.84,-40.7,0.61,23.72
21186,novaluehands,-0.26,430,58.02,-3.02,2.22,48.07
21187,NovaRise,-0.87,56,23.21,-77.68,1.75,41.18
21188,Novastar2727,-4.25,30,93.33,-708.33,1.62,59.09
21189,novatodoano,1.01,12,16.67,420.83,,100.0
21190,NovatoHn,-1.3,191,31.94,-34.03,1.72,41.33
21191,novatrademen,-4.85,136,30.15,-178.31,1.62,42.86
21192,November Owl,0.41,14,53.85,146.43,1.0,33.33
21193,Novemrainber,-1.13,62,16.13,-91.13,1.4,46.67
21194,novi4ek18,0.87,3,33.33,1450.0,0.0,0.0
21195,Novieflock,-1.91,10,50.0,-955.0,2.5,55.56
21196,novik_hohol,-0.03,1,0.0,-150.0,0.0,0.0
21197,NovikovSRU,0.47,798,27.26,2.94,2.18,41.2
21198,Novin97,-0.05,84,25.0,-2.98,0.83,18.52
21199,novita777,-1.41,228,28.63,-30.92,2.62,47.73
21200,Novohudon436,-0.79,66,46.97,-59.85,0.6,24.49
21201,novoxopersk,-9.81,11423,38.21,-4.29,1.02,30.22
21202,nowscat,-0.42,31,19.35,-67.74,1.33,28.57
21203,NowyOsq,0.83,242,59.92,17.15,2.16,51.25
21204,NowYouDontSeeMe,-4.54,281,21.58,-80.78,5.37,64.18
21205,Noyse_B0Y,1.04,90,36.67,57.78,1.33,34.04
21206,noyster,-5.53,80,42.31,-345.62,10.0,73.17
21207,nozka62,0.46,49,69.39,46.94,1.45,35.56
21208,npikachu.15,-1.54,167,25.9,-46.11,2.73,50.85
21209,nplustwo,-0.88,56,16.36,-78.57,13.0,86.67
21210,npocToHuk,-2.16,877,19.75,-12.31,4.21,52.77
21211,npu1989752,-0.49,16,60.0,-153.12,,66.67
21212,nragegggg,-2.0,7,57.14,-1428.57,,75.0
21213,nrgee68,-0.42,210,36.19,-10.0,2.08,31.4
21214,nrs88tm,-1.67,16,62.5,-521.87,1.25,38.46
21215,Nsk_The_Luck,-0.02,1,0.0,-100.0,0.0,0.0
21216,NSKArt,-11.25,1607,31.6,-35.0,1.19,40.81
21217,nsltw,0.17,50,52.0,17.0,1.44,34.21
21218,nssura94,2.35,33,51.52,356.06,4.4,75.86
21219,nstaub,0.07,10,44.44,35.0,,71.43
21220,Nstor ChC,-1.54,196,66.33,-39.29,0.6,21.34
21221,nta0123,-3.0,34,73.53,-441.18,1.38,46.15
21222,ntakoc,-0.45,11,63.64,-204.55,0.57,26.67
21223,Ntamg4,1.11,36,68.57,154.17,3.71,74.29
21224,NTDGeorge,0.02,9,33.33,11.11,,75.0
21225,ntf1125,1.11,72,27.78,77.08,1.22,32.35
21226,ntinahoui,-1.0,16,75.0,-312.5,2.67,53.33
21227,Ntinntan,-0.8,22,36.36,-181.82,2.67,57.14
21228,Ntinos2012,-0.2,12,33.33,-83.33,4.0,57.14
21229,ntinos_th94,0.02,24,50.0,4.17,4.0,60.0
21230,ntmk3,6.02,2084,17.89,14.44,1.31,39.62
21231,NTOLOREZI13,2.25,55,61.11,204.55,2.21,54.39
21232,ntoukou2121,-0.6,117,31.62,-25.64,2.5,42.55
21233,ntsagkanidis,-0.31,55,50.0,-28.18,2.11,43.18
21234,ntsboicugabi,-2.26,6,66.67,-1883.33,1.5,42.86
21235,NtvsxQ,0.81,259,29.84,15.64,4.27,58.72
21236,nubas730,-0.16,9,33.33,-88.89,0.4,28.57
21237,Nuckes_Boss,-4.32,2777,48.06,-7.78,1.63,42.57
21238,nucleon121,-1.11,22,90.91,-252.27,0.79,30.56
21239,nueypokerstars,-0.15,11,63.64,-68.18,0.67,18.18
21240,nuga_dp,-0.06,35,14.29,-8.57,0.0,0.0
21241,Nuggy5000,-4.77,366,26.1,-65.16,0.82,23.7
21242,nujabes87,-1.6,5,75.0,-1600.0,,100.0
21243,Nuketti89,-4.78,25,76.0,-956.0,0.21,14.29
21244,nukki77,-1.0,3,100.0,-1666.67,0.0,0.0
21245,Numakin,-0.03,7,0.0,-21.43,0.0,0.0
21246,numberWolf,-0.8,18,72.22,-222.22,,70.0
21247,numinumev,-4.18,25,54.17,-836.0,1.33,47.06
21248,Numloockalt,-1.31,74,79.45,-88.51,3.56,48.48
21249,NUMO_UA,-0.98,21,55.0,-233.33,3.0,42.86
21250,Numotyhead,0.51,64,36.51,39.84,0.33,15.15
21251,Numpty452,0.04,6,33.33,33.33,,100.0
21252,NunesPj,-1.97,132,34.85,-74.62,2.3,58.24
21253,NUNESSV,0.03,5,0.0,30.0,,100.0
21254,Nur_zloi,0.5,8,87.5,312.5,,50.0
21255,Nurikjan8882,-3.21,46,53.33,-348.91,1.2,40.0
21256,Nuriktyt,-1.84,9,77.78,-1022.22,0.0,0.0
21257,Nurzhan844,0.12,43,52.38,13.95,1.1,36.67
21258,nussi73,3.59,420,43.41,42.74,1.43,37.34
21259,Nutcracko,-7.82,582,28.89,-67.18,1.51,40.16
21260,Nutella6101,-0.05,5,0.0,-50.0,0.0,0.0
21261,Nutellam@n,5.23,289,17.01,90.48,6.0,50.85
21262,nutellamann47,-3.16,49,42.86,-322.45,0.95,40.82
21263,nutloaf1,2.29,70,28.57,163.57,1.08,38.24
21264,NUTS AD,-0.01,1,0.0,-50.0,0.0,0.0
21265,Nuts1170,-3.98,50,64.0,-398.0,4.2,67.74
21266,NutuGrz,-1.43,3,66.67,-2383.33,,100.0
21267,nuvolari6544,-5.38,268,33.46,-100.37,1.25,35.16
21268,NverDjan,-2.01,178,61.14,-56.46,3.06,60.9
21269,nVjey,-10.17,1029,32.04,-49.42,2.44,55.86
21270,nvkzivan,-26.9,6552,36.37,-20.53,0.98,30.49
21271,NVZ1989,-0.86,15,33.33,-286.67,0.14,10.0
21272,nwcredpill,0.3,161,26.25,9.32,1.43,35.09
21273,NWhiteoff,-2.85,22,59.09,-647.73,5.0,83.33
21274,nxssimx,-0.17,10,20.0,-85.0,0.0,0.0
21275,nybiro,0.76,36,41.67,105.56,2.4,52.17
21276,Nydels,0.81,258,17.97,15.7,0.81,27.85
21277,nygmanov66,-2.52,763,57.39,-17.37,1.17,39.12
21278,nyouphuong,-1.5,2,100.0,-3750.0,2.0,50.0
21279,nyrbrbr2000,-0.79,12,83.33,-329.17,0.57,22.22
21280,Nyugger72,0.29,140,30.0,10.36,2.0,38.1
21281,nyunyiésnyunyo,-1.7,1498,27.33,-5.67,2.96,46.25
21282,nyuszifull,-0.56,36,25.0,-77.78,0.57,30.77
21283,nyuszika1997100,-0.02,1,100.0,-100.0,0.0,0.0
21284,nzbigpat,-1.9,8,50.0,-1187.5,2.33,58.33
21285,NZFranki,-1.57,83,40.96,-94.58,1.0,32.43
21286,nzhdanov,-0.19,21,75.0,-45.24,1.8,47.37
21287,NZhivova,0.23,11,36.36,104.55,1.33,40.0
21288,nzt10,-6.91,509,56.09,-67.88,2.28,55.93
21289,näsbacka,2.95,8,87.5,1843.75,1.0,50.0
21290,Nóubliez Jamais,-1.36,3,66.67,-2266.67,4.0,80.0
21291,nöbilo,-2.0,20,30.0,-500.0,2.5,71.43
21292,O Naras,-0.98,14,64.29,-350.0,3.0,50.0
21293,O!73H,-0.11,6,33.33,-91.67,0.0,0.0
21294,o--TECAK--o,0.18,33,90.91,27.27,4.14,58.0
21295,o.gur2010,0.11,199,40.1,2.76,0.98,38.6
21296,O.Hébert,-0.08,7,42.86,-57.14,0.0,0.0
21297,O.Kontsevoy,-2.88,297,16.67,-48.48,1.63,44.93
21298,O.Taras999,-0.53,21,52.38,-126.19,6.0,46.15
21299,O.•Ledge96,-0.79,20,45.0,-197.5,1.0,28.57
21300,O111AHA,3.85,1780,50.99,10.81,1.39,38.67
21301,o4epegHou,-0.99,93,25.0,-53.23,4.75,57.58
21302,o5car619,-1.6,3,66.67,-2666.67,,100.0
21303,O_Mago718,3.91,200,49.75,97.75,0.63,27.54
21304,Oak n' Shield,-8.83,282,46.07,-156.56,1.11,35.59
21305,oakdays,0.12,7,57.14,85.71,,50.0
21306,Oakez69,-1.6,15,71.43,-533.33,0.83,33.33
21307,OakleyVisor,-0.71,49,50.0,-72.45,0.6,20.0
21308,OatMealShua,-2.08,84,37.8,-123.81,2.8,70.0
21309,Oax1,2.6,3813,26.89,3.41,0.97,32.68
21310,oazis545,-0.66,3,33.33,-1100.0,0.67,40.0
21311,oBaFeMi.reX,-1.72,4,100.0,-2150.0,0.0,0.0
21312,obelisco060,-0.88,11,54.55,-400.0,0.67,28.57
21313,obelixpf95,-2.0,5,60.0,-2000.0,0.25,16.67
21314,oBENNIo,4.54,610,17.33,37.21,1.94,44.16
21315,Oberon_727,-1.59,31,38.71,-256.45,1.0,20.0
21316,Oblachko2010,-1.83,621,37.89,-14.73,2.65,49.29
21317,Oblack21,-1.69,24,75.0,-352.08,2.2,42.31
21318,obligatorisk,-2.65,100,26.53,-132.5,3.29,58.97
21319,OblongBox2,-1.59,18,88.24,-441.67,0.67,22.22
21320,obnimuta,-1.17,6,20.0,-975.0,0.0,0.0
21321,obnoxious24,-0.09,59,35.59,-7.63,3.0,48.39
21322,Oboli4ka,0.07,8,37.5,43.75,0.0,0.0
21323,ObremJunior,-2.74,110,47.27,-124.55,2.35,53.41
21324,Obreshti Ivan 7,-6.4,575,36.01,-55.65,1.64,38.91
21325,Obsoletee,0.81,117,32.48,34.62,0.54,22.81
21326,Obstacle_MD,-1.62,15,13.33,-540.0,,80.0
21327,obus85,9.43,784,33.93,60.14,1.91,46.9
21328,OCA-GAUER,0.02,82,18.29,1.22,10.0,55.56
21329,OccupyMilkyWay,1.85,90,53.41,102.78,2.08,42.19
21330,oceana bomer,-1.62,90,41.57,-90.0,1.9,38.78
21331,oceanacct,-1.42,239,39.66,-29.71,2.86,50.0
21332,oceanrise,0.08,4,25.0,100.0,,50.0
21333,oceanrunner0120,0.7,24,50.0,145.83,1.29,47.37
21334,ocergle,-1.02,40,42.5,-127.5,3.5,66.67
21335,ochahest,2.09,2312,32.93,4.52,0.29,14.25
21336,ochistki,4.14,252,12.0,82.14,3.25,36.11
21337,Ochiuionut,0.39,22,38.1,88.64,0.33,11.11
21338,ochko4,0.01,4,25.0,12.5,0.0,0.0
21339,Ochoamx,-1.73,8,62.5,-1081.25,,66.67
21340,ochtel1,-1.04,762,24.67,-6.82,2.16,49.07
21341,ochteline,1.43,93,28.26,76.88,2.14,53.57
21342,Ockinator,3.99,164,39.63,121.65,1.76,48.11
21343,Oclee83,-1.62,36,25.71,-225.0,1.67,62.5
21344,ocolwell7,4.47,261,32.05,85.63,2.08,50.98
21345,ocosmin97,-10.54,100,77.0,-527.0,1.52,53.68
21346,ocram270,-6.17,71,54.93,-434.51,0.72,27.66
21347,ocrimus,51.6,16486,15.25,15.65,1.0,25.36
21348,Octavian1000Hp,1.25,55,27.27,113.64,0.9,37.5
21349,OctavianAngi,-1.76,17,82.35,-517.65,0.63,27.78
21350,OctavianTPN,-4.79,83,59.76,-288.55,2.42,55.77
21351,octo_KM,2.13,17,52.94,626.47,1.5,46.15
21352,Octoreaperr,-0.29,552,49.27,-2.63,2.41,44.33
21353,Octoz,-2.24,174,37.36,-64.37,4.08,55.79
21354,Odai634,-4.85,71,49.3,-341.55,2.5,58.14
21355,OdaTIdev,-0.91,6,83.33,-758.33,1.5,46.15
21356,ODDiCteD,0.18,177,15.43,5.08,3.6,54.55
21357,odie2018,-4.61,149,56.38,-154.7,0.58,21.0
21358,odin legman,2.08,82,40.74,126.83,,65.52
21359,Odin09321,-0.7,12,50.0,-291.67,1.5,50.0
21360,Odinman,-3.9,49,65.31,-397.96,3.67,55.0
21361,OdinRossi97,-0.83,10,90.0,-415.0,1.0,45.45
21362,Odins Zorn79,0.01,18,16.67,2.78,,50.0
21363,Odins_son20,1.47,36,36.11,204.17,2.67,47.06
21364,Odisseus32,0.2,8,25.0,125.0,2.0,40.0
21365,ODjey,-0.9,51,34.0,-88.24,1.4,33.33
21366,odloco,-5.66,231,59.83,-122.51,1.98,45.45
21367,Ododoi,-0.66,12,50.0,-275.0,1.25,38.46
21368,ODOG42069,-1.19,22,72.73,-270.45,7.5,75.0
21369,OdolgiRubl,-1.18,7,57.14,-842.86,1.0,25.0
21370,odovdon,-3.94,125,36.8,-157.6,1.26,40.68
21371,ODRANOEL011610,-2.12,27,51.85,-392.59,5.0,55.56
21372,oeggel,8.45,2517,12.54,16.79,1.69,36.69
21373,oegonel,-6.1,729,36.78,-41.84,3.1,58.06
21374,Oelvulpes,-0.8,40,25.0,-100.0,1.0,33.33
21375,Oerlicon,-0.85,175,36.0,-24.29,2.81,57.69
21376,oettinger420,0.53,295,39.66,8.64,2.64,44.58
21377,off_vol,-0.05,49,57.14,-5.1,4.33,63.41
21378,Offenbach96,-0.03,3,100.0,-50.0,0.0,0.0
21379,Offexplorer,-0.8,15,60.0,-266.67,3.5,50.0
21380,OffSkif,0.0,2,0.0,0.0,0.0,0.0
21381,Offsuit-Kdawg,-1.79,6,66.67,-1491.67,3.0,42.86
21382,ofi028,2.33,14,42.86,832.14,8.0,72.73
21383,OG full AS,-1.0,59,27.12,-84.75,1.8,37.5
21384,OG385,-1.6,2,100.0,-4000.0,,100.0
21385,OG_SYC,-1.15,4,50.0,-1437.5,,100.0
21386,ogabrielmoura,2.18,82,43.21,132.93,2.09,46.94
21387,OGALDELYYY,0.06,6,83.33,50.0,,100.0
21388,oganjaman420,-3.71,10,90.0,-1855.0,0.63,35.71
21389,OGdinu,-2.73,8,75.0,-1706.25,,50.0
21390,OGGAFL,-1.82,2,50.0,-4550.0,,100.0
21391,OGI838383,-1.6,18,16.67,-444.44,0.67,40.0
21392,Ogirdor16,-1.6,9,55.56,-888.89,1.33,50.0
21393,ogmf76,-2.61,86,40.7,-151.74,0.47,22.39
21394,Ogordolachefe,-1.95,11,63.64,-886.36,1.67,41.67
21395,Ogretooth,-1.0,11,27.27,-454.55,3.0,60.0
21396,Ogrimz,-1.36,3,66.67,-2266.67,1.0,50.0
21397,ogyrchikrick,3.23,1024,20.74,15.77,4.76,59.88
21398,oh fug yeah,-0.03,3,0.0,-50.0,0.0,0.0
21399,oh plzz,1.14,284,44.01,20.07,2.11,42.16
21400,oh23133,-0.9,659,46.96,-6.83,1.33,38.35
21401,ohagi24,-0.54,32,18.75,-84.37,0.5,25.0
21402,ohfcampanha,-8.44,1936,23.32,-21.8,2.0,41.34
21403,ohh228,-1.93,33,53.13,-292.42,1.3,44.83
21404,Ohm$tar,1.75,9,66.67,972.22,7.0,77.78
21405,ohmygod6155,-1.25,12,75.0,-520.83,0.88,38.89
21406,ohnitsoga,5.85,1443,19.97,20.27,1.51,33.76
21407,ohno66,0.19,4,50.0,237.5,,100.0
21408,oHristiann,-0.64,23,60.87,-139.13,0.6,28.57
21409,OHYABABY9317,-2.36,228,25.55,-51.75,1.23,40.0
21410,OhZRK,-2.74,46,86.96,-297.83,1.08,39.71
21411,Oioi$avaloY¥,-2.25,89,41.57,-126.4,2.37,58.46
21412,OJ1996___,-0.32,25,72.0,-64.0,1.08,48.28
21413,OJ4711nS,-0.91,32,37.5,-142.19,1.0,33.33
21414,ojogador09,2.32,832,13.44,13.94,0.37,13.24
21415,Ojuic3,0.08,7,57.14,57.14,,66.67
21416,OK GOOGL3,-0.8,19,42.11,-210.53,1.5,33.33
21417,OK22500,-0.8,3,33.33,-1333.33,3.0,60.0
21418,okalel2311,-0.39,27,52.0,-72.22,1.5,37.5
21419,okan1803,2.29,11,72.73,1040.91,1.5,42.86
21420,okataka,-0.05,7,14.29,-35.71,0.0,0.0
21421,okeil12,-0.43,1,0.0,-2150.0,0.0,0.0
21422,okf1991,-20.74,3578,48.85,-28.98,1.46,37.73
21423,Okiedokieman,-3.32,37,64.86,-448.65,5.17,65.96
21424,okiko259,-4.07,206,82.84,-98.79,0.88,27.04
21425,Okin451,-3.73,23,39.13,-810.87,,66.67
21426,Okinawakmm,-3.75,138,35.77,-135.87,1.82,37.04
21427,okishev1985,-1.08,71,54.93,-76.06,2.77,61.02
21428,okoll2010,-1.52,5,60.0,-1520.0,0.5,33.33
21429,okonor71,-3.34,16,87.5,-1043.75,0.7,30.43
21430,Okonshik2010,-2.77,24,66.67,-577.08,0.54,25.0
21431,okorn207,1.2,28,46.43,214.29,5.0,75.0
21432,okotokian1,20.01,9302,11.5,10.76,2.55,39.95
21433,okpc69,-2.03,34,61.76,-298.53,1.0,30.43
21434,okracha,0.26,120,44.54,10.83,3.14,38.6
21435,oksanamartyn2,0.06,14,35.71,21.43,4.0,50.0
21436,Oksanohka,-0.35,130,28.46,-13.46,1.11,35.71
21437,Oksfold,-6.68,372,22.7,-89.78,5.33,63.49
21438,oksyu,0.05,65,31.25,3.85,1.2,40.91
21439,Okula49,-24.01,1105,44.55,-108.64,2.27,46.83
21440,Okunyaga,-2.66,99,29.29,-134.34,2.0,35.29
21441,Okyuhluhs,7.57,1008,17.45,37.55,2.15,47.35
21442,Ol Droido,-1.38,86,36.05,-80.23,2.33,48.28
21443,Ol'Sheriff,-0.71,9,66.67,-394.44,0.0,0.0
21444,olalaunicolae,-0.75,6,100.0,-625.0,0.33,20.0
21445,Olariusiese,-4.88,987,12.21,-24.72,2.48,40.91
21446,olbeco,-0.13,231,43.72,-2.81,1.75,46.36
21447,olcsvari81,-2.63,29,55.17,-453.45,0.4,16.0
21448,Old rangifer,-0.88,41,26.83,-107.32,1.57,39.29
21449,oldad92,-2.02,9,66.67,-1122.22,,85.71
21450,oldali444,-24.88,4185,46.46,-29.73,2.97,49.06
21451,oldarsenal,-1.88,22,90.91,-427.27,0.55,23.08
21452,oldbbguy,0.7,23,34.78,152.17,4.0,50.0
21453,Oldbuzzard67,-6.5,159,53.46,-204.4,3.22,60.0
21454,OldDirtyQc,-0.04,9,55.56,-22.22,1.0,16.67
21455,oldetaa,-1.02,41,48.78,-124.39,2.1,50.0
21456,oldhenry666,-2.07,32,40.63,-323.44,1.4,36.84
21457,oldmacsth27,0.31,3,33.33,516.67,,100.0
21458,oldmanmoz,0.31,23,39.13,67.39,3.0,27.27
21459,OldRasta1984,13.61,5889,15.97,11.56,1.9,41.69
21460,oldy2103,-0.82,12,25.0,-341.67,0.8,44.44
21461,ole0160,0.3,62,35.48,24.19,0.92,32.35
21462,oleg 2013219,-0.7,93,18.28,-37.63,0.89,26.67
21463,oleg 7711,-0.12,12,25.0,-50.0,0.0,0.0
21464,Oleg F.C.S.M,-0.67,76,68.42,-44.08,1.74,47.14
21465,Oleg Gor155,-1.6,18,44.44,-444.44,2.5,45.45
21466,Oleg maste17,-1.2,30,83.33,-200.0,2.56,57.5
21467,Oleg qwert,0.76,5,80.0,760.0,0.5,28.57
21468,oleg1209589,0.87,57,40.35,76.32,1.2,41.86
21469,oleg1305,0.55,539,31.84,5.1,2.73,48.19
21470,oleg1388,-3.59,68,73.13,-263.97,1.73,48.1
21471,oleg18031988,-4.67,166,65.45,-140.66,2.23,41.73
21472,OLEG18S,-0.3,11,54.55,-136.36,7.0,58.33
21473,Oleg19800708,0.08,3,66.67,133.33,1.5,50.0
21474,oleg27reg,0.07,73,44.29,4.79,3.67,37.93
21475,Oleg280866,1.73,476,23.31,18.17,1.56,38.13
21476,Oleg35672,-0.5,85,43.37,-29.41,5.86,73.21
